drg_id,drg_def,provider_id,provider_name,total_discharges,avg_covered_charges,avg_total_payments
191,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,140125,GATEWAY REGIONAL MEDICAL CENTER,45,57143.62222,6579.2
192,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,52,48486.26923,4906.923077
193,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,24,86570.70833,11095.91667
194,194 - SIMPLE PNEUMONIA & PLEURISY W CC,140125,GATEWAY REGIONAL MEDICAL CENTER,17,48933.35294,6879.588235
195,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,15,59322.2,4822
208,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,140125,GATEWAY REGIONAL MEDICAL CENTER,12,119584.0833,14460.33333
249,249 - PERC CARDIOVASC PROC W NON-DRUG-ELUTING STENT W/O MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,28,170190.5714,14855.25
280,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",140125,GATEWAY REGIONAL MEDICAL CENTER,14,126719.8571,11856.92857
287,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",140125,GATEWAY REGIONAL MEDICAL CENTER,30,90897.43333,7380.366667
291,291 - HEART FAILURE & SHOCK W MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,37,89659.16216,11630.7027
292,292 - HEART FAILURE & SHOCK W CC,140125,GATEWAY REGIONAL MEDICAL CENTER,33,59537.12121,7000.727273
293,293 - HEART FAILURE & SHOCK W/O CC/MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,28,44408.92857,4609.357143
303,303 - ATHEROSCLEROSIS W/O MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,11,24730.81818,3961.818182
309,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,140125,GATEWAY REGIONAL MEDICAL CENTER,18,55817.11111,5762.555556
310,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,35,30875.57143,3879.828571
312,312 - SYNCOPE & COLLAPSE,140125,GATEWAY REGIONAL MEDICAL CENTER,34,51677.79412,4873.941176
313,313 - CHEST PAIN,140125,GATEWAY REGIONAL MEDICAL CENTER,54,28622.62963,3736.944444
314,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,16,117387.9375,12458.875
372,372 - MAJOR GASTROINTESTINAL DISORDERS & PERITONEAL INFECTIONS W CC,140125,GATEWAY REGIONAL MEDICAL CENTER,13,65744.69231,8751.538462
378,378 - G.I. HEMORRHAGE W CC,140125,GATEWAY REGIONAL MEDICAL CENTER,20,45588.25,6909.25
379,379 - G.I. HEMORRHAGE W/O CC/MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,17,37986.11765,4790.117647
392,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",140125,GATEWAY REGIONAL MEDICAL CENTER,83,33031.07229,4871.361446
470,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,107,96073.92523,14109.14019
481,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,140125,GATEWAY REGIONAL MEDICAL CENTER,16,112747.0625,12687
552,552 - MEDICAL BACK PROBLEMS W/O MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,23,50281.26087,5370.913043
603,603 - CELLULITIS W/O MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,21,36738.09524,5692.809524
638,638 - DIABETES W CC,140125,GATEWAY REGIONAL MEDICAL CENTER,23,38509.08696,5629.608696
640,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",140125,GATEWAY REGIONAL MEDICAL CENTER,17,63896.76471,7756.470588
641,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",140125,GATEWAY REGIONAL MEDICAL CENTER,44,33133.65909,4699.886364
682,682 - RENAL FAILURE W MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,22,95791.95455,11327.36364
683,683 - RENAL FAILURE W CC,140125,GATEWAY REGIONAL MEDICAL CENTER,42,56510.5,6849.047619
689,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,12,88355.91667,8523.25
690,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,47,36020.17021,5317.12766
812,812 - RED BLOOD CELL DISORDERS W/O MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,19,43864.94737,5411.631579
871,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,31,109217.6452,13070.51613
872,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,14,63753.14286,7845.785714
885,885 - PSYCHOSES,140125,GATEWAY REGIONAL MEDICAL CENTER,284,33601.91901,6202.510563
897,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,19,28075.57895,4338.578947
917,917 - POISONING & TOXIC EFFECTS OF DRUGS W MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,11,84441.36364,11268
918,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,20,28893.3,4219.4
948,948 - SIGNS & SYMPTOMS W/O MCC,140125,GATEWAY REGIONAL MEDICAL CENTER,14,33069.64286,4665
39,039 - EXTRACRANIAL PROCEDURES W/O CC/MCC,140127,BROMENN HEALTHCARE,14,20295.85714,6036.142857
65,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,140127,BROMENN HEALTHCARE,33,25473.93939,7672.090909
66,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,140127,BROMENN HEALTHCARE,21,18399.28571,4938.190476
69,069 - TRANSIENT ISCHEMIA,140127,BROMENN HEALTHCARE,21,16219.57143,4398.190476
74,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,140127,BROMENN HEALTHCARE,11,16587.18182,5348.545455
101,101 - SEIZURES W/O MCC,140127,BROMENN HEALTHCARE,20,16669.15,4547.45
149,149 - DYSEQUILIBRIUM,140127,BROMENN HEALTHCARE,12,14765.66667,3889
176,176 - PULMONARY EMBOLISM W/O MCC,140127,BROMENN HEALTHCARE,12,19274.58333,6527.666667
177,177 - RESPIRATORY INFECTIONS & INFLAMMATIONS W MCC,140127,BROMENN HEALTHCARE,19,31156.10526,12784.78947
178,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,140127,BROMENN HEALTHCARE,18,19929.5,8546
189,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,140127,BROMENN HEALTHCARE,24,22140.45833,9552.708333
190,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,140127,BROMENN HEALTHCARE,40,16960.45,6981.15
191,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,140127,BROMENN HEALTHCARE,45,17860.28889,5805.288889
192,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,140127,BROMENN HEALTHCARE,25,12655.72,5409.76
193,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,140127,BROMENN HEALTHCARE,27,21646.18519,8607.925926
194,194 - SIMPLE PNEUMONIA & PLEURISY W CC,140127,BROMENN HEALTHCARE,55,18452.98182,6718.8
195,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,140127,BROMENN HEALTHCARE,22,15874.63636,4336.545455
243,243 - PERMANENT CARDIAC PACEMAKER IMPLANT W CC,140127,BROMENN HEALTHCARE,16,60659.4375,17073.9375
244,244 - PERMANENT CARDIAC PACEMAKER IMPLANT W/O CC/MCC,140127,BROMENN HEALTHCARE,13,41785.61538,12016.61538
247,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,140127,BROMENN HEALTHCARE,39,50657.48718,12896.87179
253,253 - OTHER VASCULAR PROCEDURES W CC,140127,BROMENN HEALTHCARE,12,62732.58333,18212.16667
280,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",140127,BROMENN HEALTHCARE,18,35698.83333,11964.94444
281,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",140127,BROMENN HEALTHCARE,14,18160.78571,6785.071429
282,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",140127,BROMENN HEALTHCARE,12,12252.08333,4830.25
287,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",140127,BROMENN HEALTHCARE,58,19674.55172,6714.448276
291,291 - HEART FAILURE & SHOCK W MCC,140127,BROMENN HEALTHCARE,36,19716.94444,8709.611111
292,292 - HEART FAILURE & SHOCK W CC,140127,BROMENN HEALTHCARE,85,14744.43529,6424.517647
293,293 - HEART FAILURE & SHOCK W/O CC/MCC,140127,BROMENN HEALTHCARE,41,12108.12195,4160.146341
300,300 - PERIPHERAL VASCULAR DISORDERS W CC,140127,BROMENN HEALTHCARE,13,14574.46154,5675.538462
308,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,140127,BROMENN HEALTHCARE,21,26309.04762,8446.047619
309,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,140127,BROMENN HEALTHCARE,32,13847.375,5053.78125
310,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,140127,BROMENN HEALTHCARE,51,10735.21569,3664.823529
312,312 - SYNCOPE & COLLAPSE,140127,BROMENN HEALTHCARE,39,12105.15385,4825.461538
313,313 - CHEST PAIN,140127,BROMENN HEALTHCARE,55,10833.32727,3521.381818
315,315 - OTHER CIRCULATORY SYSTEM DIAGNOSES W CC,140127,BROMENN HEALTHCARE,15,18818.2,5299.866667
329,329 - MAJOR SMALL & LARGE BOWEL PROCEDURES W MCC,140127,BROMENN HEALTHCARE,13,107985.3077,35166.92308
330,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,140127,BROMENN HEALTHCARE,15,55701.8,16392.33333
377,377 - G.I. HEMORRHAGE W MCC,140127,BROMENN HEALTHCARE,14,36310.78571,11279.92857
378,378 - G.I. HEMORRHAGE W CC,140127,BROMENN HEALTHCARE,44,15161.45455,6373.25
379,379 - G.I. HEMORRHAGE W/O CC/MCC,140127,BROMENN HEALTHCARE,16,10877.25,4293.375
389,389 - G.I. OBSTRUCTION W CC,140127,BROMENN HEALTHCARE,19,29898.57895,6570.052632
390,390 - G.I. OBSTRUCTION W/O CC/MCC,140127,BROMENN HEALTHCARE,23,12609.52174,4465.652174
391,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",140127,BROMENN HEALTHCARE,18,21366.88889,7342.888889
392,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",140127,BROMENN HEALTHCARE,54,14028.14815,4339.722222
418,418 - LAPAROSCOPIC CHOLECYSTECTOMY W/O C.D.E. W CC,140127,BROMENN HEALTHCARE,11,38901.27273,10258.09091
460,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,140127,BROMENN HEALTHCARE,26,82262.38462,23027.26923
470,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,140127,BROMENN HEALTHCARE,234,41184.85897,13845.73932
473,473 - CERVICAL SPINAL FUSION W/O CC/MCC,140127,BROMENN HEALTHCARE,12,53258,21171
481,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,140127,BROMENN HEALTHCARE,34,35621.05882,11127.91176
491,491 - BACK & NECK PROC EXC SPINAL FUSION W/O CC/MCC,140127,BROMENN HEALTHCARE,32,29860.875,6662.09375
536,536 - FRACTURES OF HIP & PELVIS W/O MCC,140127,BROMENN HEALTHCARE,17,9162.117647,4235.294118
552,552 - MEDICAL BACK PROBLEMS W/O MCC,140127,BROMENN HEALTHCARE,30,16449.5,4923.833333
603,603 - CELLULITIS W/O MCC,140127,BROMENN HEALTHCARE,40,15761.75,5732.175
640,"640 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W MCC",140127,BROMENN HEALTHCARE,11,29499.90909,7341
641,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",140127,BROMENN HEALTHCARE,45,11402.08889,4146.977778
682,682 - RENAL FAILURE W MCC,140127,BROMENN HEALTHCARE,17,26108.47059,9705
683,683 - RENAL FAILURE W CC,140127,BROMENN HEALTHCARE,36,17102.91667,6092.055556
689,689 - KIDNEY & URINARY TRACT INFECTIONS W MCC,140127,BROMENN HEALTHCARE,11,18781.36364,7316
690,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,140127,BROMENN HEALTHCARE,42,16730.7619,5435.619048
812,812 - RED BLOOD CELL DISORDERS W/O MCC,140127,BROMENN HEALTHCARE,39,11739.5641,4994.333333
853,853 - INFECTIOUS & PARASITIC DISEASES W O.R. PROCEDURE W MCC,140127,BROMENN HEALTHCARE,15,134461.3333,41662.26667
871,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,140127,BROMENN HEALTHCARE,121,31764.05785,11839.07438
872,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,140127,BROMENN HEALTHCARE,59,21484.83051,7682.830508
885,885 - PSYCHOSES,140127,BROMENN HEALTHCARE,102,10437.96078,5967.656863
897,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,140127,BROMENN HEALTHCARE,12,24034.41667,4366
918,918 - POISONING & TOXIC EFFECTS OF DRUGS W/O MCC,140127,BROMENN HEALTHCARE,15,12004.6,4057.2
948,948 - SIGNS & SYMPTOMS W/O MCC,140127,BROMENN HEALTHCARE,26,13730.61538,4144.307692
57,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,140130,LAKE FOREST HOSPITAL,18,24566.16667,6348.555556
65,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,140130,LAKE FOREST HOSPITAL,19,38317.68421,7335.210526
66,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,140130,LAKE FOREST HOSPITAL,25,25650.48,4797.48
69,069 - TRANSIENT ISCHEMIA,140130,LAKE FOREST HOSPITAL,42,24522.2619,4278.333333
74,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,140130,LAKE FOREST HOSPITAL,13,22651.46154,4891
149,149 - DYSEQUILIBRIUM,140130,LAKE FOREST HOSPITAL,30,15032.3,3739
176,176 - PULMONARY EMBOLISM W/O MCC,140130,LAKE FOREST HOSPITAL,32,27609.0625,6060.375
178,178 - RESPIRATORY INFECTIONS & INFLAMMATIONS W CC,140130,LAKE FOREST HOSPITAL,27,34912.07407,8398.925926
191,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,140130,LAKE FOREST HOSPITAL,16,31151.125,5706.75
192,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,140130,LAKE FOREST HOSPITAL,33,23462.75758,4928.69697
193,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,140130,LAKE FOREST HOSPITAL,29,36852.17241,8275.931034
194,194 - SIMPLE PNEUMONIA & PLEURISY W CC,140130,LAKE FOREST HOSPITAL,91,26514.13187,5943.241758
195,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,140130,LAKE FOREST HOSPITAL,52,22170.75,4150.423077
247,247 - PERC CARDIOVASC PROC W DRUG-ELUTING STENT W/O MCC,140130,LAKE FOREST HOSPITAL,11,56379.63636,12299.90909
280,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",140130,LAKE FOREST HOSPITAL,11,37952,10147.18182
287,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",140130,LAKE FOREST HOSPITAL,33,40464.09091,6327.727273
291,291 - HEART FAILURE & SHOCK W MCC,140130,LAKE FOREST HOSPITAL,27,47965.03704,9038.407407
292,292 - HEART FAILURE & SHOCK W CC,140130,LAKE FOREST HOSPITAL,54,28232.75926,5917.777778
293,293 - HEART FAILURE & SHOCK W/O CC/MCC,140130,LAKE FOREST HOSPITAL,41,19735.60976,3954.365854
300,300 - PERIPHERAL VASCULAR DISORDERS W CC,140130,LAKE FOREST HOSPITAL,15,21605.86667,5447.266667
308,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,140130,LAKE FOREST HOSPITAL,16,36655.8125,7427.625
309,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,140130,LAKE FOREST HOSPITAL,24,22575.41667,4908.416667
310,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,140130,LAKE FOREST HOSPITAL,50,17228.38,3596.48
312,312 - SYNCOPE & COLLAPSE,140130,LAKE FOREST HOSPITAL,57,21746.2807,4197.385965
313,313 - CHEST PAIN,140130,LAKE FOREST HOSPITAL,41,16986.73171,3218.365854
314,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,140130,LAKE FOREST HOSPITAL,13,58502.30769,14754.46154
330,330 - MAJOR SMALL & LARGE BOWEL PROCEDURES W CC,140130,LAKE FOREST HOSPITAL,16,40988.1875,14026.0625
378,378 - G.I. HEMORRHAGE W CC,140130,LAKE FOREST HOSPITAL,34,26412.5,5886.029412
379,379 - G.I. HEMORRHAGE W/O CC/MCC,140130,LAKE FOREST HOSPITAL,27,22897.81481,4151
389,389 - G.I. OBSTRUCTION W CC,140130,LAKE FOREST HOSPITAL,20,27520.75,5335.1
390,390 - G.I. OBSTRUCTION W/O CC/MCC,140130,LAKE FOREST HOSPITAL,21,16320.42857,3727.52381
391,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",140130,LAKE FOREST HOSPITAL,12,43519.91667,9510.75
392,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",140130,LAKE FOREST HOSPITAL,93,21164.55914,4711.903226
394,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,140130,LAKE FOREST HOSPITAL,21,23401.09524,5689.238095
460,460 - SPINAL FUSION EXCEPT CERVICAL W/O MCC,140130,LAKE FOREST HOSPITAL,33,50152.57576,22656.57576
470,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,140130,LAKE FOREST HOSPITAL,249,38867.98795,12643.29719
481,481 - HIP & FEMUR PROCEDURES EXCEPT MAJOR JOINT W CC,140130,LAKE FOREST HOSPITAL,18,44245.11111,10787.77778
536,536 - FRACTURES OF HIP & PELVIS W/O MCC,140130,LAKE FOREST HOSPITAL,20,18803.35,3971.55
552,552 - MEDICAL BACK PROBLEMS W/O MCC,140130,LAKE FOREST HOSPITAL,27,18447.62963,4927.037037
563,"563 - FX, SPRN, STRN & DISL EXCEPT FEMUR, HIP, PELVIS & THIGH W/O MCC",140130,LAKE FOREST HOSPITAL,13,16648.30769,4526.461538
603,603 - CELLULITIS W/O MCC,140130,LAKE FOREST HOSPITAL,79,16453.89873,4963.620253
638,638 - DIABETES W CC,140130,LAKE FOREST HOSPITAL,17,21076,4736.294118
641,"641 - MISC DISORDERS OF NUTRITION,METABOLISM,FLUIDS/ELECTROLYTES W/O MCC",140130,LAKE FOREST HOSPITAL,60,16178.3,3984.75
683,683 - RENAL FAILURE W CC,140130,LAKE FOREST HOSPITAL,35,28039.91429,5865.971429
690,690 - KIDNEY & URINARY TRACT INFECTIONS W/O MCC,140130,LAKE FOREST HOSPITAL,82,22364.26829,4556.219512
812,812 - RED BLOOD CELL DISORDERS W/O MCC,140130,LAKE FOREST HOSPITAL,55,21185.03636,4632.236364
871,871 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W MCC,140130,LAKE FOREST HOSPITAL,32,52285.875,10967.34375
872,872 - SEPTICEMIA OR SEVERE SEPSIS W/O MV 96+ HOURS W/O MCC,140130,LAKE FOREST HOSPITAL,15,26092.33333,6456.066667
897,897 - ALCOHOL/DRUG ABUSE OR DEPENDENCE W/O REHABILITATION THERAPY W/O MCC,140130,LAKE FOREST HOSPITAL,11,18408.36364,3789.636364
948,948 - SIGNS & SYMPTOMS W/O MCC,140130,LAKE FOREST HOSPITAL,30,20743.3,3947.933333
57,057 - DEGENERATIVE NERVOUS SYSTEM DISORDERS W/O MCC,140133,HOLY CROSS HOSPITAL,27,14908.25926,6309.444444
64,064 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W MCC,140133,HOLY CROSS HOSPITAL,21,45386.61905,12646.19048
65,065 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W CC,140133,HOLY CROSS HOSPITAL,55,21703.6,8244.927273
66,066 - INTRACRANIAL HEMORRHAGE OR CEREBRAL INFARCTION W/O CC/MCC,140133,HOLY CROSS HOSPITAL,16,17145.375,5821.1875
69,069 - TRANSIENT ISCHEMIA,140133,HOLY CROSS HOSPITAL,38,19439.10526,5271.5
74,074 - CRANIAL & PERIPHERAL NERVE DISORDERS W/O MCC,140133,HOLY CROSS HOSPITAL,13,20884,6099.076923
101,101 - SEIZURES W/O MCC,140133,HOLY CROSS HOSPITAL,49,16007.42857,5969.673469
149,149 - DYSEQUILIBRIUM,140133,HOLY CROSS HOSPITAL,18,16637.88889,4540.666667
176,176 - PULMONARY EMBOLISM W/O MCC,140133,HOLY CROSS HOSPITAL,13,25613.53846,8325.615385
189,189 - PULMONARY EDEMA & RESPIRATORY FAILURE,140133,HOLY CROSS HOSPITAL,21,30487.85714,9112.857143
190,190 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W MCC,140133,HOLY CROSS HOSPITAL,60,26941.93333,8105.283333
191,191 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W CC,140133,HOLY CROSS HOSPITAL,65,24324.64615,6836.892308
192,192 - CHRONIC OBSTRUCTIVE PULMONARY DISEASE W/O CC/MCC,140133,HOLY CROSS HOSPITAL,92,20028.05435,5103.445652
193,193 - SIMPLE PNEUMONIA & PLEURISY W MCC,140133,HOLY CROSS HOSPITAL,36,27587.55556,10338.38889
194,194 - SIMPLE PNEUMONIA & PLEURISY W CC,140133,HOLY CROSS HOSPITAL,37,28741.10811,7197.945946
195,195 - SIMPLE PNEUMONIA & PLEURISY W/O CC/MCC,140133,HOLY CROSS HOSPITAL,27,17556.96296,5644.185185
202,202 - BRONCHITIS & ASTHMA W CC/MCC,140133,HOLY CROSS HOSPITAL,12,17455.33333,5965.166667
203,203 - BRONCHITIS & ASTHMA W/O CC/MCC,140133,HOLY CROSS HOSPITAL,34,14829.85294,4320.470588
207,207 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT 96+ HOURS,140133,HOLY CROSS HOSPITAL,27,94554.14815,36940.40741
208,208 - RESPIRATORY SYSTEM DIAGNOSIS W VENTILATOR SUPPORT <96 HOURS,140133,HOLY CROSS HOSPITAL,61,47017.80328,15994.32787
280,"280 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W MCC",140133,HOLY CROSS HOSPITAL,27,34952.88889,11058.62963
281,"281 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W CC",140133,HOLY CROSS HOSPITAL,22,32695.81818,9607.045455
282,"282 - ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE W/O CC/MCC",140133,HOLY CROSS HOSPITAL,21,24882.19048,5715.238095
286,"286 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W MCC",140133,HOLY CROSS HOSPITAL,16,51032.125,14234.5
287,"287 - CIRCULATORY DISORDERS EXCEPT AMI, W CARD CATH W/O MCC",140133,HOLY CROSS HOSPITAL,36,37450.08333,8580.611111
291,291 - HEART FAILURE & SHOCK W MCC,140133,HOLY CROSS HOSPITAL,88,32986.5,10394.53409
292,292 - HEART FAILURE & SHOCK W CC,140133,HOLY CROSS HOSPITAL,93,23263.82796,7278.075269
293,293 - HEART FAILURE & SHOCK W/O CC/MCC,140133,HOLY CROSS HOSPITAL,44,16454.90909,4953.431818
300,300 - PERIPHERAL VASCULAR DISORDERS W CC,140133,HOLY CROSS HOSPITAL,12,13655.25,6653.583333
301,301 - PERIPHERAL VASCULAR DISORDERS W/O CC/MCC,140133,HOLY CROSS HOSPITAL,20,15249.4,4481.2
303,303 - ATHEROSCLEROSIS W/O MCC,140133,HOLY CROSS HOSPITAL,25,15294.16,4644.04
305,305 - HYPERTENSION W/O MCC,140133,HOLY CROSS HOSPITAL,15,15258.2,4363.333333
308,308 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W MCC,140133,HOLY CROSS HOSPITAL,20,24097.15,8657.15
309,309 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W CC,140133,HOLY CROSS HOSPITAL,33,22011.24242,5914.818182
310,310 - CARDIAC ARRHYTHMIA & CONDUCTION DISORDERS W/O CC/MCC,140133,HOLY CROSS HOSPITAL,43,14592.16279,4059.627907
312,312 - SYNCOPE & COLLAPSE,140133,HOLY CROSS HOSPITAL,91,16670.48352,5189.879121
313,313 - CHEST PAIN,140133,HOLY CROSS HOSPITAL,94,16781.40426,4272.031915
314,314 - OTHER CIRCULATORY SYSTEM DIAGNOSES W MCC,140133,HOLY CROSS HOSPITAL,23,31579.65217,12268.04348
377,377 - G.I. HEMORRHAGE W MCC,140133,HOLY CROSS HOSPITAL,23,42168.91304,12873.04348
378,378 - G.I. HEMORRHAGE W CC,140133,HOLY CROSS HOSPITAL,43,30750.88372,7216.627907
379,379 - G.I. HEMORRHAGE W/O CC/MCC,140133,HOLY CROSS HOSPITAL,21,17494.57143,5090.47619
390,390 - G.I. OBSTRUCTION W/O CC/MCC,140133,HOLY CROSS HOSPITAL,14,15888.78571,4542.857143
391,"391 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W MCC",140133,HOLY CROSS HOSPITAL,26,23651,8227.461538
392,"392 - ESOPHAGITIS, GASTROENT & MISC DIGEST DISORDERS W/O MCC",140133,HOLY CROSS HOSPITAL,90,19388.21111,5244.233333
394,394 - OTHER DIGESTIVE SYSTEM DIAGNOSES W CC,140133,HOLY CROSS HOSPITAL,11,22840.45455,8135.909091
439,439 - DISORDERS OF PANCREAS EXCEPT MALIGNANCY W CC,140133,HOLY CROSS HOSPITAL,12,28277.08333,7207.25
470,470 - MAJOR JOINT REPLACEMENT OR REATTACHMENT OF LOWER EXTREMITY W/O MCC,140133,HOLY CROSS HOSPITAL,56,47793.75,14955.75
552,552 - MEDICAL BACK PROBLEMS W/O MCC,140133,HOLY CROSS HOSPITAL,27,15662.81481,5793.666667
602,602 - CELLULITIS W MCC,140133,HOLY CROSS HOSPITAL,12,41430.58333,14098.16667
603,603 - CELLULITIS W/O MCC,140133,HOLY CROSS HOSPITAL,69,16584.81159,5789.15942
