provider_id,provider_name,provider_street_address,provider_city,provider_state,provider_zip_code,hrr,total_discharges,count_drgs,average_covered_charges,average_total_payments,latitude,longitude
210061,ATLANTIC GENERAL HOSPITAL,9733 HEALTHWAY DRIVE,BERLIN,MD,21811,MD - Salisbury,1721,,9813.0943462712,9246.3278560339,38.338757,-75.211279
150176,KENTUCKIANA MEDICAL CENTER LLC,4601 MEDICAL PLAZA WAY,CLARKSVILLE,IN,47129,KY - Louisville,474,,25009.6631970714,6358.2759872143,38.3333599,-85.751648
50009,QUEEN OF THE VALLEY MEDICAL CENTER,1000 TRANCAS ST,NAPA,CA,94558,CA - Napa,1998,,77447.7795007693,12610.0973373538,38.3237061,-122.295737
140046,GOOD SAMARITAN REGIONAL HLTH CENTER,605 N 12TH STREET,MOUNT VERNON,IL,62864,MO - St. Louis,2403,74,22613.6601674865,8062.0573132433,38.3229242,-88.910259
450214,GULF COAST MEDICAL CENTER,10141 US 59 NORTH,WHARTON,TX,77488,TX - Houston,296,,34200.3577782353,9591.8794975882,38.3198653,-95.2511964
140294,CROSSROADS COMMUNITY HOSPITAL,8 DOCTORS PARK ROAD,MOUNT VERNON,IL,62864,MO - St. Louis,448,17,30521.2413364706,7283.6523422941,38.3119837,-88.9351449
490022,"MARY WASHINGTON HOSPITAL, INC",1001 SAM PERRY BOULEVARD,FREDERICKSBURG,VA,22401,VA - Richmond,6118,,38039.883380202,10626.1081439394,38.3110525,-77.4813365
150044,FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES,1850 STATE ST,NEW ALBANY,IN,47150,KY - Louisville,4844,,26882.0991318404,8423.8615574149,38.301947,-85.83409
510082,SUMMERSVILLE REGIONAL MEDICAL CENTER,400 FAIRVIEW HEIGHTS ROAD,SUMMERSVILLE,WV,26651,WV - Charleston,428,,10715.8011518,6570.366582,38.292546,-80.829295
210028,SAINT MARY'S HOSPITAL,PO BOX 527,LEONARDTOWN,MD,20650,DC - Washington,2434,,8785.3716164179,8264.1430816119,38.291238,-76.6357942
460035,BEAVER VALLEY HOSPITAL,1109 NORTH 100 WEST,BEAVER,UT,84713,UT - Provo,20,,11409,8885.9,38.2901067,-112.6431645
50090,SONOMA VALLEY HOSPITAL,347 ANDRIEUX ST,SONOMA,CA,95476,CA - Santa Rosa,352,,31972.4347311111,9447.6645591667,38.2881979,-122.4653322
60020,PARKVIEW MEDICAL CENTER INC,400 W 16TH STREET,PUEBLO,CO,81003,CO - Pueblo,3040,,43748.477765,9191.6098440625,38.281835,-104.612558
150009,CLARK MEMORIAL HOSPITAL,1220 MISSOURI AVE,JEFFERSONVILLE,IN,47130,KY - Louisville,4070,,21861.4797653077,8279.863911,38.281779,-85.749503
50367,NORTHBAY MEDICAL CENTER,1200 B  GALE WILSON BLVD,FAIRFIELD,CA,94533,CA - Contra Costa County,1767,,138504.54958,16563.3584693443,38.26174,-122.04662
50136,PETALUMA VALLEY HOSPITAL,400 N MCDOWELL BLVD,PETALUMA,CA,94954,CA - Santa Rosa,682,,63852.7454051724,10147.3313453793,38.254554,-122.631771
260034,BATES COUNTY MEMORIAL HOSPITAL,615 W NURSERY ST,BUTLER,MO,64730,MO - Kansas City,309,,24186.066248,8128.7610244,38.2495147,-94.3407581
180040,JEWISH HOSPITAL & ST MARY'S HEALTHCARE,200 ABRAHAM FLEXNER WAY,LOUISVILLE,KY,40202,KY - Louisville,9761,,29819.2402683,10029.05038659,38.2492717,-85.7508071
180141,UNIVERSITY OF LOUISVILLE HOSPITAL,530 SOUTH JACKSON STREET,LOUISVILLE,KY,40202,KY - Louisville,1723,,40430.3036347917,10829.7406387083,38.2481031,-85.745127
180088,"NORTON HOSPITALS, INC",200 EAST CHESTNUT STREET,LOUISVILLE,KY,40202,KY - Louisville,11856,,37381.498195,10082.17824765,38.2480567,-85.7512535
180130,BAPTIST HOSPITAL EAST,4000 KRESGE WAY,LOUISVILLE,KY,40207,KY - Louisville,9381,,22606.5516135151,7832.5532671919,38.2385403,-85.6405653
60012,CENTURA HEALTH-ST MARY CORWIN MEDICAL CENTER,1008 MINNEQUA AVE,PUEBLO,CO,81004,CO - Pueblo,1718,,37085.4964722951,7706.8160574426,38.234211,-104.622919
180046,BOURBON COMMUNITY HOSPITAL,9 LINVILLE DRIVE,PARIS,KY,40361,KY - Lexington,176,,11017.9210985455,5658.6884438182,38.2227211,-84.238242
490141,SPOTSYLVANIA REGIONAL MEDICAL CENTER,4600 SPOTSYLVANIA PARKWAY,FREDERICKSBURG,VA,22408,VA - Richmond,487,,18873.1834266667,6296.714286125,38.217002,-77.495445
180016,JEWISH HOSPITAL - SHELBYVILLE,727 HOSPITAL DRIVE,SHELBYVILLE,KY,40065,KY - Louisville,489,,21503.4706645455,6875.0436100909,38.209599,-85.235978
170075,MERCY HOSPITAL,218 E PACK ST,MOUNDRIDGE,KS,67107,KS - Wichita,28,,5223.8153845,4277.5,38.205366,-97.517003
170094,COFFEY COUNTY HOSPITAL,801 NORTH 4TH STREET,BURLINGTON,KS,66839,KS - Topeka,207,,8641.4076488,8047.3705818,38.2015797,-95.7385537
260115,MISSOURI BAPTIST HOSPITAL SULLIVAN,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080,MO - St. Louis,439,,11930.93307635,6919.3086925,38.1958172,-91.1691582
180101,GEORGETOWN COMMUNITY HOSPITAL,1140 LEXINGTON ROAD,GEORGETOWN,KY,40324,KY - Lexington,255,,17181.0359433571,5900.9750695714,38.1866675,-84.5625354
180018,ST CLAIRE REGIONAL MEDICAL CENTER,222 MEDICAL CIRCLE,MOREHEAD,KY,40351,KY - Lexington,1381,,20637.08576805,8307.96363325,38.1839705,-83.4326841
260023,JEFFERSON REGIONAL MEDICAL CENTER,HWY 61 SOUTH,CRYSTAL CITY,MO,63019,MO - St. Louis,3517,,17905.9208252791,7549.9658060116,38.1649798,-90.3808178
180127,FRANKFORT REGIONAL MEDICAL CENTER,299 KINGS DAUGHTERS DRIVE,FRANKFORT,KY,40601,KY - Lexington,1239,,27986.1847307143,6673.528721881,38.163236,-84.903274
50101,SUTTER SOLANO MEDICAL CENTER,300 HOSPITAL DR,VALLEJO,CA,94589,CA - San Francisco,689,,57507.8260234286,12339.9809437714,38.131184,-122.237323
50073,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,975 SERENO DR,VALLEJO,CA,94589,CA - San Francisco,251,,32060.8790275,9752.074539,38.1281018,-122.2491816
50336,LODI MEMORIAL HOSPITAL,975 S FAIRMONT AVENUE,LODI,CA,95240,CA - Sacramento,2286,,104993.151127846,9892.0112458462,38.1207362,-121.2860146
260186,LAKE REGIONAL HEALTH SYSTEM,54 HOSPITAL DRIVE,OSAGE BEACH,MO,65065,MO - Columbia,2314,,30086.6041485294,9010.5727058088,38.1202689,-92.6814601
490018,AUGUSTA HEALTH,78 MEDICAL CENTER DRIVE,FISHERSVILLE,VA,22939,VA - Charlottesville,4040,,20239.3780623023,8981.9610983837,38.094358,-78.986591
50131,NOVATO COMMUNITY HOSPITAL,180 ROWLAND WAY,NOVATO,CA,94945,CA - San Francisco,403,,51986.2770590909,9683.5372423636,38.0939016,-122.555235
180128,THREE RIVERS MEDICAL CENTER,2485 HIGHWAY 644 PO BOX 769,LOUISA,KY,41230,WV - Huntington,820,,24987.5057931035,5163.132918069,38.0854062,-82.5986363
170198,SUMMIT SURGICAL LLC,1818 EAST 23RD AVENUE,HUTCHINSON,KS,67502,KS - Wichita,92,,23996.46739,10434.65217,38.0802,-97.8887
170020,HUTCHINSON REGIONAL MEDICAL CENTER INC,1701 E 23RD AVENUE,HUTCHINSON,KS,67502,KS - Wichita,2340,,26252.1633336567,8585.6407011194,38.0773088,-97.891826
180064,SAINT JOSEPH MOUNT STERLING,225 FALCON DRIVE,MOUNT STERLING,KY,40353,KY - Lexington,573,,12306.6291028095,7037.6028927143,38.0768286,-83.9476061
260147,SAC-OSAGE HOSPITAL,700 GIESLER DRIVE,OSCEOLA,MO,64776,MO - Kansas City,81,,9695.308762,5051.7455128333,38.0515508,-93.6891477
490142,UVA HEALTH SCIENCES CENTER,2965 IVY RD,CHARLOTTESVILLE,VA,22908,VA - Charlottesville,18,,211922,50552.61111,38.051234,-78.5484803
180067,UNIVERSITY OF KENTUCKY HOSPITAL,HOSPITAL ADMINISTRATION,LEXINGTON,KY,40536,KY - Lexington,4743,,38656.7933165957,14204.5411055851,38.0328237,-84.5067424
180010,SAINT JOSEPH HOSPITAL,ONE SAINT JOSEPH DRIVE,LEXINGTON,KY,40504,KY - Lexington,6109,,23887.7321449263,8555.4665229579,38.0316654,-84.5212643
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,JEFFERSON PARK AVE,CHARLOTTESVILLE,VA,22908,VA - Charlottesville,4797,,43191.5709195556,15825.6498058222,38.0278378,-78.5109493
170103,NEWTON MEDICAL CENTER,800 MEDICAL CENTER DR,NEWTON,KS,67114,KS - Wichita,759,,22063.1970785667,6997.2945872333,38.0232074,-97.3317007
490077,MARTHA JEFFERSON HOSPITAL,500 MARTHA JEFFERSON DRIVE,CHARLOTTESVILLE,VA,22911,VA - Charlottesville,3999,,16754.697416069,7427.5531590575,38.0217596,-78.4453011
180103,CENTRAL BAPTIST HOSPITAL,1740 NICHOLASVILLE ROAD,LEXINGTON,KY,40503,KY - Lexington,4351,,30208.8486069239,8856.9864840978,38.0173629,-84.5144205
50276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVE,MARTINEZ,CA,94553,CA - Contra Costa County,421,,35642.349454,19507.04368,38.0065817,-122.1309924
50510,KAISER FOUNDATION HOSPITAL,99 MONTECILLO RD,SAN RAFAEL,CA,94903,CA - San Francisco,44,,27924.05,11349.645835,38.0058422,-122.5549215
180092,CLARK REGIONAL MEDICAL CENTER,1107 WEST LEXINGTON AVENUE,WINCHESTER,KY,40391,KY - Lexington,642,,13625.1332226667,6850.7632064583,37.9995648,-84.1961669
180143,SAINT JOSEPH EAST,150 NORTH EAGLE CREEK DRIVE,LEXINGTON,KY,40509,KY - Lexington,1594,,21207.1847854348,9620.5141950652,37.999443,-84.439407
210045,EDWARD MCCREADY MEMORIAL HOSPITAL,201 HALL HIGHWAY,CRISFIELD,MD,21817,MD - Salisbury,63,,12907.62765,12133.159525,37.9971729,-75.852394
50496,JOHN MUIR MEDICAL CENTER - CONCORD CAMPUS,2540 EAST ST,CONCORD,CA,94520,CA - Contra Costa County,2546,,118991.829328026,14213.4569114868,37.9837249,-122.0347814
150082,DEACONESS HOSPITAL INC,600 MARY ST,EVANSVILLE,IN,47747,IN - Evansville,7775,,31389.4391111111,8337.0681683333,37.9829299,-87.5707196
50523,SUTTER DELTA MEDICAL CENTER,3901 LONE TREE WAY,ANTIOCH,CA,94509,CA - Contra Costa County,1909,,58045.3865442373,11802.2559142542,37.9822395,-121.803621
60036,ARKANSAS VALLEY REGIONAL MEDICAL CENTER,1100 CARSON AVENUE,LA JUNTA,CO,81050,CO - Colorado Springs,524,,12335.0219686957,7231.3493269131,37.9789099,-103.5487219
50335,SONORA REGIONAL MEDICAL CENTER,1000 GREENLEY ROAD,SONORA,CA,95370,CA - Modesto,1401,,69873.7369891305,13373.210638587,37.977798,-120.371497
150175,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,4007 GATEWAY BLVD,NEWBURGH,IN,47630,IN - Evansville,548,,24792.0973955294,7075.4555402941,37.974807,-87.44457
50084,ST JOSEPHS MED CENTER OF STOCKTON,1800 N CALIFORNIA ST,STOCKTON,CA,95204,CA - Stockton,3958,,77532.9062530337,13099.1337006405,37.9698676,-121.2887284
170023,ST CATHERINE HOSPITAL,401 EAST SPRUCE,GARDEN CITY,KS,67846,KS - Wichita,379,,26747.6661252941,12918.1234471176,37.9689008,-100.8680383
150100,ST MARY'S MEDICAL CENTER OF EVANSVILLE INC,3700 WASHINGTON AVE,EVANSVILLE,IN,47750,IN - Evansville,5021,,30158.1696004375,8359.9932455313,37.963202,-87.502922
50122,DAMERON HOSPITAL,525 WEST ACACIA STREET,STOCKTON,CA,95203,CA - Stockton,995,,87453.9866308824,10801.5845973235,37.9614258,-121.3001223
50079,DOCTORS MEDICAL CENTER-SAN PABLO,2000 VALE RD,SAN PABLO,CA,94806,CA - San Francisco,1537,,72776.2782205769,12806.9950569615,37.953301,-122.336386
50760,KAISER FOUNDATION HOSPITAL - ANTIOCH,4501 SAND CREEK ROAD,ANTIOCH,CA,94531,CA - Contra Costa County,76,,41116.031525,12515.76325675,37.951856,-121.777041
260017,PHELPS COUNTY REGIONAL MEDICAL CENTER,1000 W 10TH ST,ROLLA,MO,65401,MO - St. Louis,2033,,29504.710334375,10112.8476080156,37.9514352,-91.7594001
50360,MARIN GENERAL HOSPITAL,"250 BON AIR ROAD, PO BOX 8010",GREENBRAE,CA,94904,CA - San Francisco,2648,,96098.5416964103,14220.3099504487,37.9474787,-122.5367661
50180,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,1601 YGNACIO VALLEY RD,WALNUT CREEK,CA,94598,CA - Contra Costa County,3692,,119133.440802,14942.5563836941,37.9134104,-122.041626
490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,618 HOSPITAL ROAD,TAPPAHANNOCK,VA,22560,VA - Richmond,713,,15963.9799703571,6258.6594152143,37.9009519,-76.8786952
50072,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,1425 S MAIN ST,WALNUT CREEK,CA,94596,CA - Contra Costa County,117,,35536.1135516667,11017.8832411667,37.8914234,-122.0599563
50167,SAN JOAQUIN GENERAL HOSPITAL,500 W HOSPITAL ROAD,FRENCH CAMP,CA,95231,CA - Stockton,245,,46007.0809246154,14218.1563492308,37.88664,-121.283083
180025,FLAGET MEMORIAL HOSPITAL (MEMBER OF SAINT JOSEPH H,4305 NEW SHEPHERDSVILLE ROAD,BARDSTOWN,KY,40004,KY - Louisville,690,,20217.39697012,8215.74699044,37.861878,-85.523221
50305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,2450 ASHBY AVE,BERKELEY,CA,94705,CA - Alameda County,2257,,77368.0150187324,15678.7705450845,37.855928,-122.257304
180056,METHODIST HOSPITAL,1305 N ELM ST,HENDERSON,KY,42420,IN - Evansville,1717,,24760.1815808163,7940.8087485714,37.8538248,-87.5812986
510048,LOGAN REGIONAL MEDICAL CENTER,20 HOSPITAL DRIVE,LOGAN,WV,25601,WV - Charleston,2183,,25143.9018126923,8054.5485358462,37.8467565,-81.995647
260061,NEVADA REGIONAL MEDICAL CENTER,800 S ASH ST,NEVADA,MO,64772,MO - Joplin,179,,13426.0381416364,6944.5050042727,37.8305071,-94.3597141
50075,KAISER FOUNDATION HOSPITAL OAKLAND/RICHMOND,280 W MAC ARTHUR BLVD,OAKLAND,CA,94611,CA - Alameda County,253,,33895.4487936364,10684.0568719091,37.8244845,-122.2575852
50043,ALTA BATES SUMMIT MEDICAL CENTER,350 HAWTHORNE AVENUE,OAKLAND,CA,94609,CA - Alameda County,3513,,83641.6772281395,15863.5078605349,37.822057,-122.262747
170017,SUSAN B ALLEN MEMORIAL HOSPITAL,720 W CENTRAL ST,EL DORADO,KS,67042,KS - Wichita,347,,22439.855263125,7419.6273229375,37.818256,-96.8583419
180078,PAUL B HALL REGIONAL MEDICAL CENTER,"625 JAMES S TRIMBLE BOULEVARD, P O BOX 1848",PAINTSVILLE,KY,41240,KY - Lexington,912,,57504.7110225,6433.6772994375,37.8145706,-82.8109394
170058,MERCY HEALTH CENTER,401 WOODLAND HILLS BLVD,FORT SCOTT,KS,66701,MO - Joplin,325,,27490.4811433333,6358.4574945556,37.8061577,-94.7105877
140011,HERRIN HOSPITAL,201 S 14TH ST,HERRIN,IL,62948,MO - St. Louis,2398,62,22325.3746978548,7759.2328787258,37.8020631,-89.026503
50118,DOCTORS HOSPITAL OF MANTECA,1205 E NORTH ST,MANTECA,CA,95336,CA - Stockton,939,,83212.3549276471,7036.8856663235,37.801324,-121.196902
260116,MINERAL AREA REGIONAL MEDICAL CENTER,1212 WEBER RD,FARMINGTON,MO,63640,MO - St. Louis,967,,21347.3855428182,5952.359336697,37.7996096,-90.4403899
50320,ALAMEDA COUNTY MEDICAL CENTER,1411 E 31ST ST,OAKLAND,CA,94602,CA - Alameda County,432,,31165.6932919048,14198.0619898095,37.7995621,-122.2329473
510062,BECKLEY ARH HOSPITAL,306 STANAFORD ROAD,BECKLEY,WV,25801,WV - Charleston,2122,,11977.4949095172,6705.3790136379,37.798658,-81.168208
50748,KAISER FOUNDATION HOSPITAL MANTECA,1777 WEST YOSEMITE AVE,MANTECA,CA,95337,CA - Stockton,24,,41830.867135,8667.244754,37.79803,-121.246197
50407,CHINESE HOSPITAL,845 JACKSON ST,SAN FRANCISCO,CA,94133,CA - San Francisco,385,,26893.05413125,7904.0201836875,37.7956926,-122.4092984
490126,LEWISGALE HOSPITAL ALLEGHANY,ONE ARH LANE - PO BOX 7,LOW MOOR,VA,24457,VA - Roanoke,1220,,19926.9131628261,5908.9488905652,37.7910583,-79.8826278
50047,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,2333 BUCHANAN STREET,SAN FRANCISCO,CA,94115,CA - San Francisco,2851,,83730.5962598718,17708.5462258846,37.790998,-122.431254
50152,SAINT FRANCIS MEMORIAL HOSPITAL,900 HYDE ST,SAN FRANCISCO,CA,94109,CA - San Francisco,1025,,90697.26976,15207.3177954091,37.7896963,-122.4170345
510070,RALEIGH GENERAL HOSPITAL,1710 HARPER ROAD,BECKLEY,WV,25801,WV - Charleston,4539,,23523.0024901183,8605.4971188495,37.787543,-81.201831
170175,WESTERN PLAINS MEDICAL COMPLEX,3001 AVENUE A,DODGE CITY,KS,67801,KS - Wichita,506,,23961.0231937037,7229.6101684445,37.785367,-100.0149203
50076,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,2425 GEARY BLVD,SAN FRANCISCO,CA,94115,CA - San Francisco,93,,37704.845996,17059.633334,37.7824779,-122.4428981
260163,PARKLAND HEALTH CENTER,1101 W LIBERTY,FARMINGTON,MO,63640,MO - St. Louis,1481,,11549.6876303913,5751.6084425652,37.7803144,-90.4396677
50689,SAN RAMON REGIONAL MEDICAL CTR,6001 NORRIS CANYON ROAD,SAN RAMON,CA,94583,CA - Contra Costa County,806,,77756.21815025,10097.660804675,37.775768,-121.958237
50457,ST MARY'S MEDICAL CENTER,450 STANYAN ST,SAN FRANCISCO,CA,94117,CA - San Francisco,1248,,81064.4031147917,14074.7093873958,37.7740141,-122.4544988
510002,GREENBRIER VALLEY MEDICAL CENTER,202 MAPLEWOOD AVENUE  PO BOX 497,RONCEVERTE,WV,24970,WV - Charleston,1339,,12862.7929667179,7130.9845034872,37.773241,-80.4682574
50008,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,45 CASTRO STREET,SAN FRANCISCO,CA,94114,CA - San Francisco,300,,61217.3600707692,12145.1525533846,37.7686205,-122.4352514
180038,OWENSBORO MEDICAL HEALTH SYSTEM,811 EAST PARRISH AVENUE,OWENSBORO,KY,42303,KY - Owensboro,5812,,22056.2412274433,10296.3684072577,37.7651793,-87.1019653
50454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,CA,94143,CA - San Francisco,3124,,99420.2758305,23364.71630495,37.7642093,-122.4571623
50211,ALAMEDA HOSPITAL,2070 CLINTON AVE,ALAMEDA,CA,94501,CA - Alameda County,717,,39669.1529736667,9968.8626773333,37.762878,-122.254121
50067,OAK VALLEY DISTRICT HOSPITAL,350 S OAK AVE,OAKDALE,CA,95361,CA - Modesto,125,,39272.6615511111,8326.2498316667,37.757078,-120.86109
50228,SAN FRANCISCO GENERAL HOSPITAL,1001 POTRERO AVENUE,SAN FRANCISCO,CA,94110,CA - San Francisco,1135,,62195.2594620833,16515.7983094375,37.7567052,-122.4043925
170186,KANSAS HEART HOSPITAL,3601 NORTH WEBB ROAD,WICHITA,KS,67226,KS - Wichita,829,,21531.86560825,8147.4408032,37.7499529,-97.2265201
50668,LAGUNA HONDA HOSPITAL & REHABILITATION CENTER,375 LAGUNA HONDA BLVD,SAN FRANCISCO,CA,94116,CA - San Francisco,38,,29924.15789,11081.921055,37.7481172,-122.4585671
50055,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,CA,94110,CA - San Francisco,397,,61120.949277,13070.64494215,37.747165,-122.420882
140184,HEARTLAND REGIONAL MEDICAL CENTER,3333 W DE YOUNG,MARION,IL,62959,KY - Paducah,1375,53,52020.2452088679,8184.8744983585,37.7448909,-88.9953707
50313,SUTTER TRACY COMMUNITY HOSPITAL,1420 N TRACY BLVD,TRACY,CA,95376,CA - Stockton,751,,45195.5299724242,8653.5906827273,37.7440858,-121.4346853
170196,KANSAS SPINE HOSPITAL LLC,3333 NORTH WEBB ROAD,WICHITA,KS,67226,KS - Wichita,363,,52516.1051375,11991.384753,37.743694,-97.227616
170183,KANSAS SURGERY & RECOVERY CENTER,2770 N WEBB ROAD,WICHITA,KS,67226,KS - Wichita,491,,23256.213955,15560.68201,37.733098,-97.225178
170192,GALICHIA HEART HOSPITAL LLC,2610 N WOODLAWN,WICHITA,KS,67220,KS - Wichita,1451,,17254.78411334,7225.24968604,37.731421,-97.260782
180049,PATTIE A CLAY REGIONAL MEDICAL CENTER,801 EASTERN BYPASS,RICHMOND,KY,40475,KY - Lexington,827,,18301.1657821579,9494.966885579,37.7310655,-84.2923804
140210,HARRISBURG MEDICAL CENTER,100 DOCTOR WARREN TUTTLE DR,HARRISBURG,IL,62946,IN - Evansville,637,23,12395.2522914783,5643.9004908696,37.7308956,-88.5248335
180005,HIGHLANDS REGIONAL MEDICAL CENTER,5000 KENTUCKY RTE 321,PRESTONSBURG,KY,41653,KY - Lexington,1566,,17102.67247708,7888.75068676,37.7294325,-82.7671575
140164,MEMORIAL HOSPITAL OF CARBONDALE,405 W JACKSON,CARBONDALE,IL,62902,MO - St. Louis,2806,76,26989.3321522368,9392.4684114737,37.7278973,-89.2205745
170200,VIA CHRISTI HOSPITAL WICHITA ST TERESA INC,14800 WEST ST TERESA,WICHITA,KS,67235,KS - Wichita,374,,23967.1046531579,5098.4456431053,37.7256354,-97.5140278
170197,KANSAS MEDICAL CENTER LLC,1124 WEST 21ST STREET,ANDOVER,KS,67002,KS - Wichita,857,,21718.07358775,7612.8343985357,37.724364,-97.147432
50264,SAN LEANDRO HOSPITAL,13855 E 14TH STREET,SAN LEANDRO,CA,94578,CA - Alameda County,92,,54270.4069257143,11404.2337665714,37.7142037,-122.141434
180012,HARDIN MEMORIAL HOSPITAL,913 NORTH DIXIE AVENUE,ELIZABETHTOWN,KY,42701,KY - Louisville,4400,,16018.8562713793,7734.5968332989,37.7132312,-85.8767066
490123,RAPPAHANNOCK GENERAL HOSPITAL,101 HARRIS ROAD,KILMARNOCK,VA,22482,VA - Richmond,459,,13134.5308927917,6609.5504598333,37.7012049,-76.3874396
170122,VIA CHRISTI HOSPITALS WICHITA INC,929 N ST FRANCIS ST,WICHITA,KS,67214,KS - Wichita,8771,,37744.2541216162,9601.2333066869,37.7002628,-97.3318433
50488,EDEN MEDICAL CENTER,20103 LAKE CHABOT ROAD,CASTRO VALLEY,CA,94546,CA - Alameda County,3124,,61855.6435436364,13062.5060104935,37.6982486,-122.0873008
50283,VALLEYCARE MEDICAL CENTER,5555 WEST LAS POSITAS BOULEVARD,PLEASANTON,CA,94588,CA - Alameda County,1383,,90503.4479634,13081.04818296,37.695019,-121.880951
170123,WESLEY MEDICAL CENTER,550 N HILLSIDE ST,WICHITA,KS,67214,KS - Wichita,3742,,55366.6374898864,10486.9885037159,37.6936152,-97.2964654
260059,ST JOHNS HOSPITAL-LEBANON,100 HOSPITAL DRIVE,LEBANON,MO,65536,MO - Springfield,545,,16658.6207325,7798.70400175,37.6814168,-92.6358664
50289,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,CA,94015,CA - San Mateo County,1739,,130177.366166615,17681.7736215846,37.679696,-122.474335
510077,WILLIAMSON MEMORIAL HOSPITAL,859 ALDERSON STREET,WILLIAMSON,WV,25661,WV - Charleston,650,,12337.35516168,6374.028196,37.6782307,-82.2719952
180069,WILLIAMSON ARH HOSPITAL,260 HOSPITAL DRIVE,SOUTH WILLIAMSO,KY,41503,KY - Lexington,1009,,14480.0364785172,5533.7426257241,37.6760369,-82.2972116
50557,MEMORIAL  MEDICAL CENTER,1700 COFFEE RD,MODESTO,CA,95355,CA - Modesto,4080,,74845.8138270787,11126.2352781011,37.668671,-120.973386
50464,DOCTORS MEDICAL CENTER,1441 FLORIDA AVENUE,MODESTO,CA,95350,CA - Modesto,2114,,144695.837072286,14672.4919697857,37.6653453,-120.9960979
50726,STANISLAUS SURGICAL HOSPITAL,1421 OAKDALE ROAD,MODESTO,CA,95355,CA - Modesto,227,,34022.18483,9743.58867,37.6649216,-120.9580571
50070,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,1200 EL CAMINO REAL,SOUTH SAN FRANC,CA,94080,CA - San Mateo County,70,,34727.7444033333,12811.6436103333,37.6591467,-122.4393155
460007,VALLEY VIEW MEDICAL CENTER,1303 NORTH MAIN STREET,CEDAR CITY,UT,84720,UT - Salt Lake City,310,,12675.6524002308,7062.8701857692,37.6526773,-113.0812857
170027,PRATT REGIONAL MEDICAL CENTER,200 COMMODORE ST,PRATT,KS,67124,KS - Wichita,288,,14931.4723724,8800.0715522,37.6438097,-98.7293631
180048,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER,217 SOUTH THIRD STREET,DANVILLE,KY,40422,KY - Lexington,2437,,21650.0141281558,9017.2348155714,37.6438074,-84.7725466
50002,ST ROSE HOSPITAL,27200 CALAROGA AVE,HAYWARD,CA,94545,CA - Alameda County,1730,,100844.522499444,16441.3990494815,37.633621,-122.088021
50512,KAISER FOUNDATION HOSPITAL FREMONT/HAYWARD,27400 HESPERIAN BLVD,HAYWARD,CA,94545,CA - Alameda County,157,,29317.943995,10212.887205875,37.630579,-122.095024
490069,BON SECOURS - MEMORIAL REGIONAL MEDICAL,8260 ATLEE ROAD,MECHANICSVILLE,VA,23116,VA - Richmond,4379,,38770.0871077907,9616.0633036279,37.6297914,-77.3859108
490118,HENRICO DOCTORS' HOSPITAL,1602 SKIPWITH ROAD,RICHMOND,VA,23229,VA - Richmond,5025,,69828.2969778724,10098.6178739255,37.6045913,-77.5392873
260195,CITIZENS MEMORIAL HOSPITAL,1500 N OAKLAND,BOLIVAR,MO,65613,MO - Springfield,655,,18722.4879148667,7947.216654,37.600219,-93.4223741
50007,PENINSULA MEDICAL CENTER,1501 TROUSDALE DRIVE,BURLINGAME,CA,94010,CA - San Mateo County,2410,,57141.1201652941,11163.6639413235,37.5928267,-122.3808943
490059,BON SECOURS - ST MARYS HOSPITAL OF RICHMOND,5801 BREMO RD,RICHMOND,VA,23226,VA - Richmond,4868,,37060.0491743333,9219.1164065729,37.5844058,-77.5124795
170110,BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL,415 N MAIN STREET,ULYSSES,KS,67880,KS - Wichita,29,,14685.67381,8248.1666665,37.5838563,-101.358023
180024,SPRING VIEW HOSPITAL,320 LORETTO ROAD,LEBANON,KY,40033,KY - Louisville,399,,20379.1392976471,7385.8438475882,37.57063,-85.2606056
180139,KENTUCKY RIVER MEDICAL CENTER,540 JETT DRIVE,JACKSON,KY,41339,KY - Lexington,1229,,24174.8248068421,5096.1151778684,37.5616583,-83.3720197
50195,WASHINGTON HOSPITAL,2000 MOWRY AVE,FREMONT,CA,94538,CA - Alameda County,3444,,131510.126439875,16444.265666225,37.5576142,-121.9808565
